店铺名,ItemID,货号,尺码,价格
yuejiesport,397001734633,DR5415-100,3.5M/5W,202.0
yuejiesport,397001734633,DR5415-100,4M/5.5W,202.0
yuejiesport,397001734633,DR5415-100,4.5M/6W,200.0
yuejiesport,397001734633,DR5415-100,5M/6.5W,256.0
yuejiesport,397001734633,DR5415-100,5.5M/7W,295.0
yuejiesport,397001734633,DR5415-100,6M/7.5W,290.0
yuejiesport,397001734633,DR5415-100,6.5M/8W,297.0
yuejiesport,397001734633,DR5415-100,7M/8.5W,297.0
yuejiesport,397001734633,DR5415-100,7.5M/9W,263.0
yuejiesport,397001734633,DR5415-100,8M/9.5W,272.0
yuejiesport,397001734633,DR5415-100,8.5M/10W,263.0
yuejiesport,397001734633,DR5415-100,9M/10.5W,266.0
yuejiesport,397001734633,DR5415-100,9.5M/11W,281.0
yuejiesport,397001734633,DR5415-100,10M/11.5W,295.0
yuejiesport,397001734633,DR5415-100,10.5M/12W,297.0
yuejiesport,397001734633,DR5415-100,11M/12.5W,332.0
yuejiesport,397001734633,DR5415-100,11.5M/13W,336.0
yuejiesport,397001734633,DR5415-100,12M/13.5W,347.0
yuejiesport,397001734633,DR5415-100,13M/14.5W,347.0
yuejiesport,397001734633,DR5415-100,14M/15.5W,365.0
all_in_domain,396702477794,DR5415-100,3.5 Men,180.0
all_in_domain,396702477794,DR5415-100,4 Men,178.0
all_in_domain,396702477794,DR5415-100,4.5 Men,177.0
all_in_domain,396702477794,DR5415-100,5 Men,225.0
all_in_domain,396702477794,DR5415-100,5.5 Men,259.0
all_in_domain,396702477794,DR5415-100,6 Men,254.0
all_in_domain,396702477794,DR5415-100,6.5 Men,261.0
all_in_domain,396702477794,DR5415-100,7 Men,261.0
all_in_domain,396702477794,DR5415-100,7.5 Men,231.0
all_in_domain,396702477794,DR5415-100,8 Men,239.0
all_in_domain,396702477794,DR5415-100,8.5 Men,231.0
all_in_domain,396702477794,DR5415-100,9 Men,234.0
all_in_domain,396702477794,DR5415-100,9.5 Men,247.0
all_in_domain,396702477794,DR5415-100,10 Men,263.0
all_in_domain,396702477794,DR5415-100,10.5 Men,266.0
all_in_domain,396702477794,DR5415-100,11 Men,297.0
all_in_domain,396702477794,DR5415-100,11.5 Men,300.0
all_in_domain,396702477794,DR5415-100,12 Men,309.0
all_in_domain,396702477794,DR5415-100,13 Men,309.0
all_in_domain,396702477794,DR5415-100,14 Men,323.0
