店铺名,ItemID,货号,尺码,价格
hemeisport,356670749707,Nigel Sylvester x Air Jordan 4 OG SP 'Brick By Brick' Basketball Men HF4340-800-,5.5 Men,607.0
hemeisport,356670749707,Nigel Sylvester x Air Jordan 4 OG SP 'Brick By Brick' Basketball Men HF4340-800-,8.5 Men,634.0
hemeisport,356670749707,Nigel Sylvester x Air Jordan 4 OG SP 'Brick By Brick' Basketball Men HF4340-800-,9.5 Men,738.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 4,391.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 4.5,420.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 5.5,590.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 6.5,714.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 7,697.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 7.5,625.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 9,673.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 9.5,684.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 10.5,896.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 11,880.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 11.5,895.0
fashion_pro,365453610727,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,Men 12,1095.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,3.5 Men/5 Women,351.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,4 Men/5.5 Women,328.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,4.5 Men/6 Women,359.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,5 Men/6.5 Women,418.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,5.5 Men/7 Women,527.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,6 Men/7.5 Women,749.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,6.5 Men/8 Women,639.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,7 Men/8.5 Women,563.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,7.5 Men/9 Women,534.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,8 Men/9.5 Women,501.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,8.5 Men/10 Women,551.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,9 Men/10.5 Women,601.0
sole_b1ock,376056628538,Nigel Sylvester x Jordan Air Jordan 4 OG Brick by Brick Men's Orange HF4340-800,9.5 Men/11 Women,640.0
